2022-07-05 at 15:26:23 {'batch': 4, 'epochs': 3, 'save': 'dialogpt-finetune', 'lr': 1e-05, 'clip': 2.0, 'seed': 0, 'context': 3, 'max_len': 128, 'prepare': False, 'grad_accumulate': 8, 'tensorboard': 'runs/', 'early_stop': 10, 'eval': True}
2022-07-05 at 15:26:23 Working on device: cuda
2022-07-05 at 15:26:23 Loading Tokenizer ...
2022-07-05 at 15:26:39 Pre-Trained Model loaded, 354823168 parameters
2022-07-05 at 15:26:39 Preparing Dataset ...
2022-07-05 at 15:26:39 Creating TensorDataset and DataLoader ...
2022-07-05 at 15:27:58 Preparing Dataset ...
2022-07-05 at 15:27:58 Creating TensorDataset and DataLoader ...
2022-07-05 at 15:28:04 Training the model, num_training_steps: 57039
2022-07-05 at 15:28:09 --------------- Epoch: 0 ------------
2022-07-05 at 15:53:07 Epoch: 0, Batch: 5300, Loss: 2.677380692958832
2022-07-05 at 15:53:33 Epoch: 0, Batch: 5400, Loss: 2.6851757764816284
2022-07-05 at 15:53:59 Epoch: 0, Batch: 5500, Loss: 2.592435871362686
2022-07-05 at 15:54:25 Epoch: 0, Batch: 5600, Loss: 2.597939828634262
2022-07-05 at 15:54:51 Epoch: 0, Batch: 5700, Loss: 2.625122170448303
2022-07-05 at 15:55:17 Epoch: 0, Batch: 5800, Loss: 2.666051949262619
2022-07-05 at 15:55:43 Epoch: 0, Batch: 5900, Loss: 2.6335724914073944
2022-07-05 at 15:56:10 Epoch: 0, Batch: 6000, Loss: 2.6378780019283297
2022-07-05 at 15:56:36 Epoch: 0, Batch: 6100, Loss: 2.56376881480217
2022-07-05 at 15:57:02 Epoch: 0, Batch: 6200, Loss: 2.55726633310318
2022-07-05 at 15:57:28 Epoch: 0, Batch: 6300, Loss: 2.6322170329093932
2022-07-05 at 15:57:54 Epoch: 0, Batch: 6400, Loss: 2.612900460958481
2022-07-05 at 15:58:20 Epoch: 0, Batch: 6500, Loss: 2.6556179571151732
2022-07-05 at 15:58:46 Epoch: 0, Batch: 6600, Loss: 2.5748594772815703
2022-07-05 at 15:59:12 Epoch: 0, Batch: 6700, Loss: 2.5502941274642943
2022-07-05 at 15:59:39 Epoch: 0, Batch: 6800, Loss: 2.619467326402664
2022-07-05 at 16:00:05 Epoch: 0, Batch: 6900, Loss: 2.605296425819397
2022-07-05 at 16:00:31 Epoch: 0, Batch: 7000, Loss: 2.6399434447288512
2022-07-05 at 16:00:57 Epoch: 0, Batch: 7100, Loss: 2.5733957147598265
2022-07-05 at 16:01:23 Epoch: 0, Batch: 7200, Loss: 2.546321352720261
2022-07-05 at 16:01:49 Epoch: 0, Batch: 7300, Loss: 2.6261124444007873
2022-07-05 at 16:02:15 Epoch: 0, Batch: 7400, Loss: 2.5250771820545195
2022-07-05 at 16:02:42 Epoch: 0, Batch: 7500, Loss: 2.61933114528656
2022-07-05 at 16:03:08 Epoch: 0, Batch: 7600, Loss: 2.60577880859375
2022-07-05 at 16:03:34 Epoch: 0, Batch: 7700, Loss: 2.584597339630127
2022-07-05 at 16:04:00 Epoch: 0, Batch: 7800, Loss: 2.529329477548599
2022-07-05 at 16:04:26 Epoch: 0, Batch: 7900, Loss: 2.613084955215454
2022-07-05 at 16:04:52 Epoch: 0, Batch: 8000, Loss: 2.5433014607429505
2022-07-05 at 16:05:18 Epoch: 0, Batch: 8100, Loss: 2.61190255522728
2022-07-05 at 16:05:44 Epoch: 0, Batch: 8200, Loss: 2.53105384349823
2022-07-05 at 16:06:11 Epoch: 0, Batch: 8300, Loss: 2.663462971448898
2022-07-05 at 16:06:37 Epoch: 0, Batch: 8400, Loss: 2.596546378135681
2022-07-05 at 16:07:03 Epoch: 0, Batch: 8500, Loss: 2.5959088087081907
2022-07-05 at 16:07:29 Epoch: 0, Batch: 8600, Loss: 2.508627676963806
2022-07-05 at 16:07:55 Epoch: 0, Batch: 8700, Loss: 2.5484412264823915
2022-07-05 at 16:08:21 Epoch: 0, Batch: 8800, Loss: 2.6114999067783358
2022-07-05 at 16:08:47 Epoch: 0, Batch: 8900, Loss: 2.5507430279254915
2022-07-05 at 16:09:13 Epoch: 0, Batch: 9000, Loss: 2.594584562778473
2022-07-05 at 16:09:40 Epoch: 0, Batch: 9100, Loss: 2.554753346443176
2022-07-05 at 16:10:06 Epoch: 0, Batch: 9200, Loss: 2.5729031467437746
2022-07-05 at 16:10:32 Epoch: 0, Batch: 9300, Loss: 2.567172842025757
2022-07-05 at 16:10:58 Epoch: 0, Batch: 9400, Loss: 2.554827420711517
2022-07-05 at 16:11:24 Epoch: 0, Batch: 9500, Loss: 2.5214491295814514
2022-07-05 at 16:11:50 Epoch: 0, Batch: 9600, Loss: 2.60344606757164
2022-07-05 at 16:12:16 Epoch: 0, Batch: 9700, Loss: 2.542689379453659
2022-07-05 at 16:12:42 Epoch: 0, Batch: 9800, Loss: 2.5476997232437135
2022-07-05 at 16:13:08 Epoch: 0, Batch: 9900, Loss: 2.5711370289325712
2022-07-05 at 16:13:35 Epoch: 0, Batch: 10000, Loss: 2.5874225759506224
2022-07-05 at 16:15:30 
Epoch: 0, Batch: 1684, Testing Loss: 2.508547725451099
2022-07-05 at 16:15:56 Epoch: 0, Batch: 10100, Loss: 2.5822485637664796
2022-07-05 at 16:16:22 Epoch: 0, Batch: 10200, Loss: 2.6043086528778074
2022-07-05 at 16:16:48 Epoch: 0, Batch: 10300, Loss: 2.654476126432419
2022-07-05 at 16:17:14 Epoch: 0, Batch: 10400, Loss: 2.5350354182720185
2022-07-05 at 16:17:40 Epoch: 0, Batch: 10500, Loss: 2.573217695951462
2022-07-05 at 16:18:06 Epoch: 0, Batch: 10600, Loss: 2.512844269275665
2022-07-05 at 16:18:32 Epoch: 0, Batch: 10700, Loss: 2.6012206721305846
2022-07-05 at 16:18:58 Epoch: 0, Batch: 10800, Loss: 2.609046884775162
2022-07-05 at 16:19:24 Epoch: 0, Batch: 10900, Loss: 2.5842078459262847
2022-07-05 at 16:19:51 Epoch: 0, Batch: 11000, Loss: 2.5373935425281524
2022-07-05 at 16:20:17 Epoch: 0, Batch: 11100, Loss: 2.5306393349170686
2022-07-05 at 16:20:43 Epoch: 0, Batch: 11200, Loss: 2.5715029108524323
2022-07-05 at 16:21:09 Epoch: 0, Batch: 11300, Loss: 2.633671443462372
2022-07-05 at 16:21:35 Epoch: 0, Batch: 11400, Loss: 2.5891329717636107
2022-07-05 at 16:22:01 Epoch: 0, Batch: 11500, Loss: 2.5483208084106446
2022-07-05 at 16:22:27 Epoch: 0, Batch: 11600, Loss: 2.596851018667221
2022-07-05 at 16:22:53 Epoch: 0, Batch: 11700, Loss: 2.5251692831516266
